sku,product_state,state_source,evidence_first_month_units,evidence_last_month_units,evidence_max_monthly_increase
SQZI37815582127,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
SQZI37815984126,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37816782122,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI37817378138,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI378304207290,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI378307216307,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI378309201299,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI378314209304,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZI378344209303,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32482186124,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32482283124,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32540183125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32540382130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32541381133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32905783121,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32905983127,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32906088127,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32906288127,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32906381124,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32906982132,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32907784128,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32907882125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32908084125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32908585127,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH32911182121,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH33119879132,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH33120280133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH331349201305,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH331350217296,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH331785259177,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH331804220309,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH33187782125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH331981207160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3395236493,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3395296593,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3395326594,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH340768189130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH343564368273,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34359283128,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34581690134,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH345918209296,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34646384125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34647684124,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34648184123,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH34650587134,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH35039885130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH350535209306,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3530836491,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3532146493,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3532536389,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH35721195292,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH357323178241,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH357364204305,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH35741180126,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH357420193128,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH35783584120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH36123978313,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH36126689125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH361563245177,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH362221122190,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH370523156214,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH370717128181,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH370791153210,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH370801154201,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH375989252301,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772666092,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772696290,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772806493,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772856492,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772876494,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3772956090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3773016097,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3773065892,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3773076092,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH37785859103,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778596096,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778716096,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778746092,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778766292,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778866190,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3778895890,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786006296,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786026196,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786056793,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786095892,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786126397,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786816490,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786846699,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786946194,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
SQZIKH3786956487,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TATIJAOPTIMA3916,active,HEURISTIC_PROXY,0.0,250.0,250.0
TKGLADEMP,active,HEURISTIC_PROXY,0.0,284.0,290.0
TKVK500PLUS,active,HEURISTIC_PROXY,0.0,13.0,18.0
TM135S160240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TM1S070140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TM1SM160240,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
TUKITCHENMAT29050,active,HEURISTIC_PROXY,18.0,20.0,7.0
TUKITCHENMAT30050,active,HEURISTIC_PROXY,26.0,23.0,4.0
TUKITCHENMAT31050,active,HEURISTIC_PROXY,28.0,25.0,6.0
TUKITCHENMAT32050,active,HEURISTIC_PROXY,24.0,20.0,4.0
TUKITCHENMAT33050,active,HEURISTIC_PROXY,20.0,28.0,6.0
TWI390011210133195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TWI390016699065130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
TWI390016699160230,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
TWI390016868133195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TWI390016868160230,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
TWI390017777133195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
TWI390017777160230,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
TWIWHITE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEARACELI160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEBEVERO080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEBEVERO160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEBEVERO200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VECLAREGR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VECLAYBR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VECLOUDY30BL080,active,HEURISTIC_PROXY,0.0,9.0,11.0
VECLOUDY30BL160,active,HEURISTIC_PROXY,0.0,6.0,7.0
VECLOUDY30GR080,active,HEURISTIC_PROXY,0.0,8.0,5.0
VECLOUDY30GR160,active,HEURISTIC_PROXY,0.0,4.0,4.0
VECLOUDY34GO080,active,HEURISTIC_PROXY,0.0,11.0,11.0
VECLOUDY34GO160,active,HEURISTIC_PROXY,0.0,8.0,6.0
VECLOUDY34GR080,active,HEURISTIC_PROXY,0.0,8.0,5.0
VECLOUDY34GR160,active,HEURISTIC_PROXY,0.0,5.0,4.0
VECLOUDY45ST080,active,HEURISTIC_PROXY,0.0,11.0,11.0
VECLOUDY45ST160,active,HEURISTIC_PROXY,0.0,4.0,7.0
VECLOUDY50RU080,active,HEURISTIC_PROXY,0.0,11.0,11.0
VECLOUDY50RU160,active,HEURISTIC_PROXY,0.0,8.0,6.0
VECLOUDY51ST080,active,HEURISTIC_PROXY,0.0,8.0,11.0
VECLOUDY51ST160,active,HEURISTIC_PROXY,0.0,7.0,6.0
VECLOUDY71ST080,active,HEURISTIC_PROXY,0.0,8.0,11.0
VECLOUDY71ST160,active,HEURISTIC_PROXY,0.0,7.0,6.0
VECLOUDY73ANTH080,active,HEURISTIC_PROXY,0.0,7.0,11.0
VECLOUDY73ANTH160,active,HEURISTIC_PROXY,0.0,4.0,6.0
VECLOUDY73ANTH200,active,HEURISTIC_PROXY,0.0,3.0,3.0
VECLOUDY74GREEN080,active,HEURISTIC_PROXY,0.0,10.0,11.0
VECLOUDY74GREEN160,active,HEURISTIC_PROXY,0.0,5.0,6.0
VECLOUDY77GO080,active,HEURISTIC_PROXY,0.0,10.0,11.0
VECLOUDY77GO160,active,HEURISTIC_PROXY,0.0,8.0,6.0
VEDELICE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEFADIA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEFRAN160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEGABRIELA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VELIANBE120R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
VELORIBAF080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
VEMALVINA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEMARTHA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEMARTHA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEOTILIA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEPASHABE140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VERAGNA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VERAGNA140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VERAGNA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEROLAGREGORYGRMP,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VEROLAYOLANDASTMP,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHBE080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
VETOUCHBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHBR080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
VETOUCHBR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHBR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHGR080,active,HEURISTIC_PROXY,8.0,2.0,3.0
VETOUCHGR160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
VETOUCHROYALBE080,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
VETOUCHROYALGO080,active,HEURISTIC_PROXY,5.0,6.0,5.0
VETOUCHROYALGO140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHROYALGO160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHROYALGR080,active,HEURISTIC_PROXY,2.0,5.0,5.0
VETOUCHROYALGR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
VETOUCHROYALGR160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
VEVANDA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHCLOUDFLUFFYCA070SH,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
WHCLOUDFLUFFYGO070SH,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHCLOUDFLUFFYPI070SH,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYBE070,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYBE080R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYBE110R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYBE160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
WHFLUFFYBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYCA130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYDEGG080R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYDGR090,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYDGR110R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYDGR170R,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYDGR180,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYDKNA045,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYDKNA080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYGO170R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYGO220,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
WHFLUFFYLGR050,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLI070,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLI220,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLIGHPI080T,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYLIGHPI220,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGBE080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGBL200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGCA080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGCA130,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
WHFLUFFYLONGCA160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
WHFLUFFYLONGCA200,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
WHFLUFFYLONGLI130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGLI160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYLONGPI070,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGPI080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYLONGPI160,active,HEURISTIC_PROXY,1.0,1.0,3.0
WHFLUFFYLONGPI200,phase_out,HEURISTIC_PROXY,2.0,0.0,2.0
WHFLUFFYLONGROSE050,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYLONGROSE130,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
WHFLUFFYLONGROSE200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYLONGWH080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYPI050,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHFLUFFYPI200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
WHFLUFFYWH080T,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
WHFLUFFYWH090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHHEARTFLUFFYBE110R,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
WHHEARTFLUFFYCA110R,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
WHHEARTFLUFFYGO110R,phase_out,HEURISTIC_PROXY,3.0,1.0,2.0
WHHEARTFLUFFYPI110R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHPUFFLUFFYBE120180,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
WHTEDYFLUFFYLI080SH,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WHTEDYFLUFFYLIGHPI080SH,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
WHTEDYFLUFFYWH080SH,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
WSELEPHANTBAG,active,HEURISTIC_PROXY,0.0,7.0,4.0
WSFLAMINGOBAG,active,HEURISTIC_PROXY,0.0,7.0,3.0
WSPOLARBAG,active,HEURISTIC_PROXY,0.0,6.0,3.0
WSSLOTHBAG,active,HEURISTIC_PROXY,0.0,8.0,3.0
WSTURTLEBAG,active,HEURISTIC_PROXY,0.0,7.0,4.0
YDDREAM062GR160,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
YDDREAM1014GR080,active,HEURISTIC_PROXY,1.0,2.0,3.0
YDDREAM1014GR160,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
YDDREAM1126MU160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM1975MU080,active,HEURISTIC_PROXY,0.0,0.0,3.0
YDDREAM1975MU140,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
YDDREAM1975MU160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM3046MU160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM5013BL140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM5013BL160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
YDDREAM5018MU080,active,HEURISTIC_PROXY,2.0,1.0,5.0
YDDREAM5020MU080,active,HEURISTIC_PROXY,0.0,2.0,5.0
YDDREAM5044MU080,active,HEURISTIC_PROXY,1.0,0.0,4.0
YDDREAM5082BE080,active,HEURISTIC_PROXY,2.0,5.0,4.0
YDDREAM541SI080,active,HEURISTIC_PROXY,2.0,2.0,3.0
YDDREAM563GO080,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
YDDREAM563GO140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM563GO160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
YDDREAM6148BR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
YDDREAM6148GR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM6164BE080,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
YDDREAM6164BE140,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
YDDREAM6164BE160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
YDDREAM6164GR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM6164GR160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
YDDREAM620BL160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
YDDREAM620GR080,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
YDDREAM620GR160,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
YDDREAM6212BE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM6263MU080,active,HEURISTIC_PROXY,0.0,0.0,4.0
YDDREAM6302MU160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
YDDREAM6325MU080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
YDDREAM6390BE160,active,HEURISTIC_PROXY,0.0,1.0,3.0
YDDREAM6566MU160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
YDDREAM66GO080,active,HEURISTIC_PROXY,0.0,5.0,3.0
YDDREAM727BL080,active,HEURISTIC_PROXY,0.0,2.0,6.0
YDDREAM727BL160,active,HEURISTIC_PROXY,0.0,4.0,3.0
YDDREAM727MU080,active,HEURISTIC_PROXY,3.0,1.0,3.0
YDDREAM727MU160,active,HEURISTIC_PROXY,0.0,0.0,3.0
YDDREAM867MU080T,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
ZHHENLEYCO090,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ZHHENLEYIV160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ZHNEWJANSI200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ZHREMYTE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ZHSANDY153244,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
